Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
12.8,Regular,0.023511371,Meat,225.9404,High,Tier 3,Supermarket Type1,2.8962456631890996,39
7.63,Low Fat,0.06105276,Soft Drinks,95.4436,Small,Tier 2,Supermarket Type1,2.4772248291644723,22
9.285,Regular,0.049559042,Frozen Foods,246.4144,,Tier 2,Supermarket Type1,2.4323171485921784,19
13.6,Regular,0.119418124,Dairy,231.03,,Tier 2,Supermarket Type1,2.925111726567506,24
8.895,Low Fat,0.072545601,Breakfast,176.237,,Tier 2,Supermarket Type1,2.545796634933705,24
16.35,Low Fat,0.090486828,Household,195.211,High,Tier 3,Supermarket Type1,2.6661749572944133,39
17.6,Low Fat,0.056245075,Frozen Foods,43.3454,High,Tier 3,Supermarket Type1,2.373350869024229,39
7.975,Low Fat,0.014618973,Baking Goods,85.225,High,Tier 3,Supermarket Type1,2.3948297496985864,39
15.85,Low Fat,0.043479126,Starchy Foods,36.7164,,Tier 2,Supermarket Type1,2.047541540209989,19
15.7,Low Fat,0.045166237,Frozen Foods,178.666,High,Tier 3,Supermarket Type1,2.6613650473155954,39
8.985,Regular,0.057827101,Frozen Foods,128.831,Small,Tier 1,Supermarket Type1,2.4793987956768766,29
20.35,Low Fat,0.089394766,Dairy,260.1594,High,Tier 3,Supermarket Type1,2.6007780492260077,39
6.59,Low Fat,0.10550944,Fruits and Vegetables,85.6908,High,Tier 3,Supermarket Type1,2.5744251619840495,39
19.85,Low Fat,0.005234153,Dairy,264.0884,Small,Tier 2,Supermarket Type1,2.9560120014264486,22
16.85,Low Fat,0.036390174,Snack Foods,91.4488,Small,Tier 1,Supermarket Type1,2.5991199149569457,29
,Low Fat,0.03292824,Meat,173.1738,Medium,Tier 3,Supermarket Type3,3.0402143079531023,41
16.75,Low Fat,0.081252534,Fruits and Vegetables,256.4988,High,Tier 3,Supermarket Type1,3.0481837020242843,39
17.6,Regular,0.076552407,Meat,110.5202,,Tier 2,Supermarket Type1,2.1461561187376077,19
7.905,Low Fat,0.016758569,Snack Foods,250.4408,,Tier 3,Grocery Store,2.174929600136742,28
,Low Fat,0.044248175,Snack Foods,126.202,Medium,Tier 3,Supermarket Type3,2.789728400317435,41
7.785,Regular,0.038288087,Fruits and Vegetables,103.1964,Medium,Tier 3,Supermarket Type2,2.282376908192681,17
7.825,Low Fat,0.186032678,Household,253.0698,Small,Tier 2,Supermarket Type1,2.972076617954823,22
,Low Fat,0.031867464,Household,101.0016,Medium,Tier 3,Supermarket Type3,2.6057085270925695,41
20.75,Low Fat,0.021370201,Soft Drinks,153.0024,,Tier 2,Supermarket Type1,2.628277620564013,19
,Low Fat,0.193772568,Fruits and Vegetables,190.3846,Small,Tier 1,Grocery Store,2.212041995579702,41
6.26,Regular,0.009866049,Meat,151.1366,Small,Tier 2,Supermarket Type1,2.626833906317855,22
18.2,Low Fat,0.082551042,Fruits and Vegetables,147.3734,,Tier 3,Grocery Store,2.0374400141109694,28
13.0,Low Fat,0.099729888,Household,46.306,Medium,Tier 3,Supermarket Type2,2.205224884755369,17
20.25,Regular,0.018801549,Fruits and Vegetables,222.1772,Small,Tier 2,Supermarket Type1,2.938520895541784,22
8.695,Low Fat,0.119721451,Household,95.5094,Medium,Tier 1,Supermarket Type1,2.435442595869831,27
7.27,Low Fat,0.071222087,Soft Drinks,113.5518,,Tier 2,Supermarket Type1,2.210109229423841,24
,Regular,0.060371962,Breakfast,174.0712,Medium,Tier 3,Supermarket Type3,2.808156449745764,41
12.85,low fat,0.033287541,Fruits and Vegetables,198.4768,,Tier 2,Supermarket Type1,2.4686907668191402,24
7.075,Low Fat,0.05858462,Dairy,142.7128,Medium,Tier 3,Supermarket Type2,2.564292793093607,17
,Regular,0.11679292,Baking Goods,196.211,Medium,Tier 3,Supermarket Type3,2.934543014415724,41
8.195,Low Fat,0.031452265,Baking Goods,94.3462,Medium,Tier 1,Supermarket Type1,2.348523033145364,27
7.09,Low Fat,0.00721395,Baking Goods,47.9034,Small,Tier 2,Supermarket Type1,2.2168228388554145,22
6.095,Low Fat,0.081196619,Others,141.4154,Small,Tier 1,Supermarket Type1,2.4772248291644723,29
19.35,Regular,0.049916364,Fruits and Vegetables,80.2644,,Tier 2,Supermarket Type1,2.3539697659206724,19
6.15,Low Fat,0.04627095,Baking Goods,99.3384,Small,Tier 1,Supermarket Type1,2.640748814469148,29
,Regular,0.02747716,Canned,87.9856,Medium,Tier 3,Supermarket Type3,2.7479886255392305,41
,Regular,0.104704537,Fruits and Vegetables,125.2678,Small,Tier 1,Grocery Store,1.9983699671843331,41
17.7,Low Fat,0.012540003,Household,167.0474,Small,Tier 2,Supermarket Type1,2.9601692612237835,22
17.85,Low Fat,0.147023834,Breads,93.7436,Medium,Tier 3,Supermarket Type2,2.4090824989685027,17
9.395,Low Fat,0.159657596,Soft Drinks,224.972,,Tier 2,Supermarket Type1,3.0604670148406936,24
15.75,Low Fat,0.141398626,Hard Drinks,250.5382,,Tier 2,Supermarket Type1,2.694151171361457,19
7.475,Low Fat,0.148821808,Fruits and Vegetables,241.2854,,Tier 2,Supermarket Type1,2.922194621599117,24
7.075,Low Fat,0.0,Frozen Foods,98.0068,Medium,Tier 3,Supermarket Type2,2.332074362047776,17
6.445,Low Fat,0.029691762,Baking Goods,92.6436,Small,Tier 1,Supermarket Type1,2.38302227865961,29
19.1,Low Fat,0.096715523,Fruits and Vegetables,235.0958,Small,Tier 2,Supermarket Type1,2.724735075491109,22
20.25,Regular,0.014790559,Dairy,193.6162,Small,Tier 2,Supermarket Type1,2.8064606267034464,22
15.0,Regular,0.054378253,Canned,59.1904,Small,Tier 1,Supermarket Type1,2.1890648198894644,29
6.67,Regular,0.123428594,Snack Foods,89.1514,Small,Tier 1,Supermarket Type1,2.6443558615530516,29
,Regular,0.029943463,Canned,60.222,Medium,Tier 3,Supermarket Type3,2.529839920816327,41
16.7,Regular,0.052368061,Frozen Foods,112.7176,High,Tier 3,Supermarket Type1,2.3067274551511345,39
7.07,Low Fat,0.093861144,Snack Foods,115.5834,,Tier 2,Supermarket Type1,2.442574519972728,24
6.48,Low Fat,0.033968647,Snack Foods,148.0076,,Tier 2,Supermarket Type1,2.33604391065183,24
19.0,Regular,0.173154079,Fruits and Vegetables,228.272,,Tier 3,Grocery Store,2.1477394180727476,28
13.35,Low Fat,0.139735226,Frozen Foods,147.5392,,Tier 2,Supermarket Type1,2.80912228231444,24
,Low Fat,0.043351896,Fruits and Vegetables,146.6418,Medium,Tier 3,Supermarket Type3,2.855006917842864,41
,Low Fat,0.042086652,Hard Drinks,122.4388,Medium,Tier 3,Supermarket Type3,2.9311542699026902,41
9.695,Regular,0.12848269,Baking Goods,223.9404,Medium,Tier 1,Supermarket Type1,2.8962456631890996,27
15.0,Low Fat,0.049357077,Soft Drinks,62.6168,,Tier 2,Supermarket Type1,2.3589203955094784,19
11.15,Regular,0.008326735,Dairy,149.9708,,Tier 2,Supermarket Type1,2.578840296404445,19
20.85,Low Fat,0.021362955,Fruits and Vegetables,103.2306,Medium,Tier 1,Supermarket Type1,2.6461923519726955,27
9.8,Low Fat,0.151420934,Others,194.3478,,Tier 3,Grocery Store,2.106363628128521,28
16.35,Low Fat,0.032511818,Meat,165.0842,High,Tier 3,Supermarket Type1,2.3698005642042816,39
9.6,Regular,0.022323658,Breads,101.299,,Tier 2,Supermarket Type1,2.543990887189297,24
,Low Fat,0.019292355,Health and Hygiene,129.9994,Medium,Tier 3,Supermarket Type3,2.757301810404091,41
13.35,Low Fat,0.048124443,Breads,216.7166,,Tier 2,Supermarket Type1,2.812843087813882,24
20.7,Low Fat,0.09261307,Dairy,76.367,High,Tier 3,Supermarket Type1,2.0453267710112994,39
,Low Fat,0.094697274,Baking Goods,158.4604,Medium,Tier 3,Supermarket Type3,2.843875396533699,41
16.2,Low Fat,0.035984104,Fruits and Vegetables,260.6278,,Tier 2,Supermarket Type1,2.8559209592880133,24
,Regular,0.056596985,Snack Foods,230.9984,Medium,Tier 3,Supermarket Type3,3.132368718792086,41
,Regular,0.020618324,Breakfast,129.3994,Medium,Tier 3,Supermarket Type3,2.5949418805528337,41
5.5,Low Fat,0.04709821,Others,101.3016,Small,Tier 1,Supermarket Type1,2.7571644158879915,29
15.1,Regular,0.087584126,Fruits and Vegetables,221.7456,,Tier 2,Supermarket Type1,2.9913000900740236,24
15.7,Regular,0.038078899,Frozen Foods,122.9046,,Tier 2,Supermarket Type1,2.5847180311618487,19
7.895,reg,0.095102092,Breakfast,104.4332,,Tier 2,Supermarket Type1,2.7055328902675635,19
,Regular,0.011953902,Canned,164.5184,Medium,Tier 3,Supermarket Type3,2.6979292034175795,41
17.35,Regular,0.062799379,Baking Goods,88.183,High,Tier 3,Supermarket Type1,2.195222782296167,39
7.285,Low Fat,0.031125709,Household,174.3054,High,Tier 3,Supermarket Type1,2.8520356084363407,39
20.25,Low Fat,0.026005891,Household,180.9976,,Tier 2,Supermarket Type1,2.6868937569415956,24
,Low Fat,0.09246392,Snack Foods,190.9504,Small,Tier 1,Grocery Store,2.1036369198161715,41
15.85,Low Fat,0.107765165,Soft Drinks,59.5904,Medium,Tier 1,Supermarket Type1,2.2692166612828677,27
6.17,Low Fat,0.010647477,Meat,66.3826,Medium,Tier 1,Supermarket Type1,2.57575527243042,27
19.5,Low Fat,0.015749341,Household,182.2608,Medium,Tier 1,Supermarket Type1,2.753852481576111,27
19.2,Low Fat,0.077628053,Household,197.611,Medium,Tier 1,Supermarket Type1,2.7362811817640287,27
16.7,Low Fat,0.0,Canned,181.2292,Medium,Tier 3,Supermarket Type2,2.666261850086049,17
20.85,Regular,0.056695731,Breads,104.0648,Medium,Tier 3,Supermarket Type2,2.564292793093607,17
14.5,Regular,0.063993068,Breads,260.4594,,Tier 2,Supermarket Type1,2.934232036490917,24
11.395,Regular,0.069529262,Meat,233.1616,High,Tier 3,Supermarket Type1,2.972401523864024,39
7.97,Low Fat,0.034452949,Soft Drinks,174.0422,Small,Tier 1,Supermarket Type1,2.6704955077484414,29
7.71,Regular,0.06670068,Snack Foods,55.2956,Medium,Tier 1,Supermarket Type1,2.4398362799408697,27
19.25,Regular,0.034699737,Canned,141.7496,Small,Tier 1,Supermarket Type1,2.8281973187562968,29
7.075,Low Fat,0.058346939,Dairy,142.2128,Small,Tier 1,Supermarket Type1,2.7385932150835317,29
,Regular,0.065203103,Meat,166.0816,Medium,Tier 3,Supermarket Type3,2.902239163542696,41
11.6,Regular,0.078929571,Frozen Foods,79.9276,Small,Tier 1,Supermarket Type1,2.4097886644633104,29
,Low Fat,0.182514881,Fruits and Vegetables,98.77,Medium,Tier 3,Supermarket Type3,2.684416204377094,41
12.1,Low Fat,0.016895293,Hard Drinks,178.566,Medium,Tier 3,Supermarket Type2,2.3399667964061313,17
10.0,Low Fat,0.073379745,Health and Hygiene,118.244,Small,Tier 1,Supermarket Type1,2.6918014113240045,29
14.35,Low Fat,0.08075758,Baking Goods,81.896,,Tier 2,Supermarket Type1,2.333402803137927,24
10.395,Low Fat,0.112271498,Snack Foods,58.222,Medium,Tier 1,Supermarket Type1,2.2509838192766405,27
,Low Fat,0.153741385,Dairy,182.6292,Small,Tier 1,Grocery Store,1.9170648052896624,41
8.1,Low Fat,0.127929521,Fruits and Vegetables,211.4902,High,Tier 3,Supermarket Type1,2.784183942597816,39
8.05,Regular,0.07838564,Fruits and Vegetables,256.4646,Small,Tier 2,Supermarket Type1,2.9107881213464144,22
9.195,Regular,0.078502143,Meat,108.7596,,Tier 2,Supermarket Type1,2.6707531905426984,19
20.7,Regular,0.047684831,Dairy,212.5876,Medium,Tier 3,Supermarket Type2,2.447196619836333,17
15.7,Regular,0.123159656,Fruits and Vegetables,110.1544,,Tier 2,Supermarket Type1,2.4336365523920342,19
,Regular,0.0,Fruits and Vegetables,60.2194,Medium,Tier 3,Supermarket Type3,2.540230325337105,41
,Low Fat,0.053392944,Health and Hygiene,193.8162,Small,Tier 1,Grocery Store,2.1045485726844495,41
16.5,Low Fat,0.036715907,Household,180.0318,,Tier 2,Supermarket Type1,2.817357573671909,24
9.0,Low Fat,0.065236932,Snack Foods,176.437,Small,Tier 2,Supermarket Type1,3.0637638861649945,22
6.785,Regular,0.041947547,Meat,41.2112,High,Tier 3,Supermarket Type1,2.309588831307263,39
19.5,Low Fat,0.082888496,Canned,178.6002,Medium,Tier 3,Supermarket Type2,2.439350820789067,17
7.575,Low Fat,0.055390121,Dairy,195.2768,Small,Tier 1,Supermarket Type1,2.948690478810828,29
18.2,Regular,0.012194556,Fruits and Vegetables,57.7904,High,Tier 3,Supermarket Type1,2.487257842811098,39
16.75,Low Fat,0.060495243,Dairy,169.8106,High,Tier 3,Supermarket Type1,2.7479182878340467,39
7.47,Regular,0.0,Frozen Foods,214.3218,Small,Tier 2,Supermarket Type1,2.843543342636788,22
,Regular,0.014753811,Fruits and Vegetables,231.7958,Medium,Tier 3,Supermarket Type3,2.926155105800648,41
,Low Fat,0.160707489,Fruits and Vegetables,38.019,Medium,Tier 3,Supermarket Type3,2.4547152610255516,41
13.85,Regular,0.085622362,Meat,119.4124,Medium,Tier 3,Supermarket Type2,2.624609365828624,17
6.635,Regular,0.046350909,Frozen Foods,37.4506,,Tier 2,Supermarket Type1,2.4200399899621505,19
6.11,Regular,0.102920886,Fruits and Vegetables,130.4968,Small,Tier 1,Supermarket Type1,2.775686756566799,29
15.25,Low Fat,0.026604781,Snack Foods,86.2198,Small,Tier 2,Supermarket Type1,2.2295342113079446,22
15.85,Low Fat,0.0,Canned,96.4094,Small,Tier 2,Supermarket Type1,2.435442595869831,22
15.2,Low Fat,0.031860325,Snack Foods,235.1248,,Tier 3,Grocery Store,2.160120473040127,28
,Regular,0.0,Snack Foods,52.6666,Medium,Tier 3,Supermarket Type3,2.2750729087770156,41
20.75,LF,0.021250002,Soft Drinks,150.5024,Small,Tier 1,Supermarket Type1,2.6697214133421574,29
10.195,Low Fat,0.159936948,Frozen Foods,143.2154,Small,Tier 1,Supermarket Type1,2.6660880446749107,29
7.605,Low Fat,0.129503146,Fruits and Vegetables,164.021,,Tier 2,Supermarket Type1,2.8124845125920315,24
18.0,Regular,0.142688846,Fruits and Vegetables,88.5514,Small,Tier 1,Supermarket Type1,2.305046774723928,29
,Low Fat,0.179484411,Dairy,228.9352,Small,Tier 1,Grocery Store,2.3455531479788823,41
18.35,Low Fat,0.089163056,Household,191.3504,,Tier 2,Supermarket Type1,2.7488316965572537,24
6.59,Low Fat,0.105761491,Fruits and Vegetables,84.8908,Medium,Tier 1,Supermarket Type1,2.529839920816327,27
13.8,reg,0.056960814,Snack Foods,230.0984,Medium,Tier 1,Supermarket Type1,2.793382301442666,27
21.2,Regular,0.00704098,Starchy Foods,173.5738,Small,Tier 1,Supermarket Type1,2.715214551323592,29
10.5,Regular,0.011026594,Snack Foods,166.4842,Medium,Tier 3,Supermarket Type2,2.6789085607147607,17
8.97,Low Fat,0.093203257,Household,52.7956,,Tier 2,Supermarket Type1,2.3822586114384348,24
,Low Fat,0.026916794,Others,50.9666,Medium,Tier 3,Supermarket Type3,2.2750729087770156,41
10.6,Low Fat,0.035264298,Health and Hygiene,86.1224,,Tier 2,Supermarket Type1,2.1315251957384924,24
13.65,Low Fat,0.015908424,Breads,231.1668,Small,Tier 2,Supermarket Type1,3.0195529038970794,22
19.0,Low Fat,0.017719277,Health and Hygiene,211.0244,Small,Tier 1,Supermarket Type1,2.8030473043085435,29
,Regular,0.035334201,Snack Foods,115.3518,Medium,Tier 3,Supermarket Type3,2.628277620564013,41
,Low Fat,0.065652494,Baking Goods,48.9034,Small,Tier 1,Grocery Store,1.6249250406929516,41
6.865,Low Fat,0.056919038,Snack Foods,212.8218,Medium,Tier 1,Supermarket Type1,2.95223941003959,27
10.8,Regular,0.048143292,Baking Goods,40.2138,Small,Tier 1,Supermarket Type1,2.2640724411389366,29
16.7,Low Fat,0.022047313,Dairy,110.2886,High,Tier 3,Supermarket Type1,2.567814505938932,39
,Low Fat,0.090427268,Hard Drinks,126.2336,Medium,Tier 3,Supermarket Type3,2.74203584980516,41
15.15,Low Fat,0.027779254,Baking Goods,150.1708,Small,Tier 1,Supermarket Type1,2.4956376490269867,29
10.5,Low Fat,0.0,Household,238.3248,,Tier 3,Grocery Store,2.272424068272582,28
17.6,Low Fat,0.008033611,Dairy,174.2422,Medium,Tier 3,Supermarket Type2,2.8465770620086537,17
19.35,Low Fat,0.033088472,Meat,175.4738,Small,Tier 1,Supermarket Type1,2.185939783118774,29
15.7,Low Fat,0.160663021,Household,59.4562,Small,Tier 1,Supermarket Type1,2.3166356172393376,29
18.1,LF,0.178975721,Dairy,155.5288,,Tier 2,Supermarket Type1,2.50918090702247,19
10.195,Regular,0.017627888,Starchy Foods,239.6538,Small,Tier 2,Supermarket Type1,2.646100739087978,22
,low fat,0.0194158,Breads,41.6454,Small,Tier 1,Grocery Store,1.7396596560774504,41
6.655,Low Fat,0.016993225,Fruits and Vegetables,211.0586,,Tier 2,Supermarket Type1,2.3217095112863344,24
19.0,Low Fat,0.027139013,Household,127.3336,,Tier 2,Supermarket Type1,2.713604850968711,19
7.075,Low Fat,0.03777249,Frozen Foods,98.0068,,Tier 3,Grocery Store,2.0328355062988726,28
13.15,Low Fat,0.036746479,Frozen Foods,181.2976,,Tier 2,Supermarket Type1,2.7488316965572537,24
20.1,Regular,0.022460102,Fruits and Vegetables,226.8036,Medium,Tier 1,Supermarket Type1,2.7649204743965714,27
20.35,Regular,0.0,Dairy,256.7672,Medium,Tier 3,Supermarket Type2,2.942809924424725,17
18.85,Low Fat,0.05213575,Health and Hygiene,190.1846,Medium,Tier 1,Supermarket Type1,3.0071958715928124,27
16.35,Regular,0.062508438,Fruits and Vegetables,227.1062,Medium,Tier 1,Supermarket Type1,2.9439839447463583,27
11.3,Low Fat,0.007309544,Meat,196.2426,Medium,Tier 3,Supermarket Type2,2.8957097678826305,17
17.5,Low Fat,0.015623754,Fruits and Vegetables,182.6266,Medium,Tier 3,Supermarket Type2,2.735483252030616,17
18.0,Regular,0.142978223,Fruits and Vegetables,87.4514,,Tier 2,Supermarket Type1,2.305046774723928,24
7.935,Low Fat,0.017191055,Dairy,51.535,,Tier 2,Supermarket Type1,2.3233077811392477,24
,Low Fat,0.143592939,Baking Goods,37.3164,Small,Tier 1,Grocery Store,1.5788703643921467,41
20.25,Regular,0.011995271,Canned,184.5924,Small,Tier 1,Supermarket Type1,2.8996397444723563,29
15.5,Regular,0.15717236,Snack Foods,149.1418,Medium,Tier 1,Supermarket Type1,2.2193434049457,27
,Low Fat,0.061393095,Dairy,91.812,Small,Tier 1,Grocery Store,2.0962422849352738,41
15.35,Low Fat,0.020310046,Soft Drinks,218.0508,High,Tier 3,Supermarket Type1,2.7248097104314972,39
10.1,Low Fat,0.054630834,Health and Hygiene,200.2084,Small,Tier 1,Supermarket Type1,2.512356442132293,29
16.7,Regular,0.052517969,Frozen Foods,115.4176,,Tier 2,Supermarket Type1,2.262704997291359,24
20.7,Regular,0.047565208,Dairy,213.4876,Medium,Tier 1,Supermarket Type1,2.5744251619840495,27
16.0,LF,0.060797393,Starchy Foods,223.8404,High,Tier 3,Supermarket Type1,2.7832201452352185,39
14.0,Low Fat,0.041291169,Starchy Foods,180.7634,Small,Tier 1,Supermarket Type1,2.614182845733798,29
12.85,Low Fat,0.022604051,Fruits and Vegetables,181.4318,Small,Tier 1,Supermarket Type1,2.7661984607958665,29
20.85,Regular,0.056580228,Breads,105.6648,,Tier 2,Supermarket Type1,2.2352569554298802,24
12.35,Low Fat,0.164196823,Household,120.5124,Medium,Tier 1,Supermarket Type1,2.606931004942637,27
6.85,Low Fat,0.022976497,Frozen Foods,261.6594,Medium,Tier 3,Supermarket Type2,2.763503135593285,17
10.3,Low Fat,0.027310252,Fruits and Vegetables,101.0042,Small,Tier 2,Supermarket Type1,2.4479873904962104,22
,Regular,0.141975462,Snack Foods,49.6008,Small,Tier 1,Grocery Store,1.6331259243700789,41
8.775,Low Fat,0.0,Dairy,45.9428,High,Tier 3,Supermarket Type1,2.3028732174018867,39
18.85,Low Fat,0.01619866,Health and Hygiene,129.2626,,Tier 2,Supermarket Type1,2.7368604729306543,19
,Low Fat,0.014205168,Household,56.7614,Medium,Tier 3,Supermarket Type3,2.6573839009632194,41
14.85,Low Fat,0.09344495,Baking Goods,141.0812,Small,Tier 2,Supermarket Type1,2.4104933843774123,22
20.5,Regular,0.019199733,Frozen Foods,84.3592,Small,Tier 1,Supermarket Type1,2.5550448010009323,29
7.84,Regular,0.154120252,Canned,51.935,Medium,Tier 3,Supermarket Type2,1.9389121436538461,17
18.25,Low Fat,0.089004389,Frozen Foods,196.7452,,Tier 2,Supermarket Type1,2.3650081445952296,24
10.3,Regular,0.011117041,Snack Foods,85.854,High,Tier 3,Supermarket Type1,2.682755566208579,39
12.5,LF,0.103422709,Household,169.9448,Small,Tier 2,Supermarket Type1,2.7086574448625407,22
,Low Fat,0.089035961,Dairy,260.5594,Medium,Tier 3,Supermarket Type3,3.1277032990511153,41
20.25,Regular,0.102723919,Canned,93.212,Small,Tier 1,Supermarket Type1,2.5790596694974117,29
,Regular,0.024733134,Soft Drinks,40.2822,Medium,Tier 3,Supermarket Type3,2.449563588240637,41
15.0,Low Fat,0.044871033,Health and Hygiene,140.3838,High,Tier 3,Supermarket Type1,2.662945902662053,39
8.325,Low Fat,0.029760052,Fruits and Vegetables,38.7138,High,Tier 3,Supermarket Type1,2.026382649466234,39
15.85,Low Fat,0.078999287,Canned,38.6506,,Tier 2,Supermarket Type1,2.291031604498975,19
13.1,Low Fat,0.020870744,Dairy,117.3782,Small,Tier 1,Supermarket Type1,2.549975513659396,29
6.26,Low Fat,0.031599715,Household,111.3228,,Tier 2,Supermarket Type1,2.6499295003008903,19
17.25,Low Fat,0.042413704,Dairy,173.1764,Medium,Tier 3,Supermarket Type2,2.8591840048642374,17
5.765,Low Fat,0.072284689,Frozen Foods,119.9098,Small,Tier 2,Supermarket Type1,2.593784620797406,22
13.6,Low Fat,0.009984847,Household,175.437,High,Tier 3,Supermarket Type1,2.5763080690599334,39
10.5,Low Fat,0.052852621,Frozen Foods,88.783,,Tier 2,Supermarket Type1,2.596723297601268,19
7.975,Low Fat,0.014660821,Baking Goods,85.125,,Tier 2,Supermarket Type1,2.6802510373330426,24
12.65,Regular,0.076354362,Frozen Foods,192.1846,Medium,Tier 3,Supermarket Type2,2.412248901159953,17
12.3,Low Fat,0.076709639,Household,247.846,,Tier 2,Supermarket Type1,2.7682747650980057,24
5.985,Low Fat,0.005677876,Baking Goods,184.8924,,Tier 2,Supermarket Type1,2.5275740447928468,24
,Low Fat,0.0,Fruits and Vegetables,184.7266,Medium,Tier 3,Supermarket Type3,3.080771794679543,41
15.15,Regular,0.012282366,Snack Foods,132.5284,Medium,Tier 1,Supermarket Type1,2.536553587336586,27
12.35,Low Fat,0.026681262,Canned,56.4246,Small,Tier 1,Supermarket Type1,2.3100633232113275,29
14.3,Low Fat,0.127541722,Frozen Foods,84.9224,Small,Tier 1,Supermarket Type1,2.4242936532789905,29
8.695,Low Fat,0.119513002,Household,93.4094,Small,Tier 2,Supermarket Type1,2.3260298953929626,22
