Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
8.785,Low Fat,0.020618957,Soft Drinks,153.0656,,Tier 2,Supermarket Type1,4170.5712,24
8.1,Regular,0.134532392,Canned,39.448,Medium,Tier 1,Supermarket Type1,878.856,27
5.465,Regular,0.048486801,Baking Goods,131.2626,High,Tier 3,Supermarket Type1,3410.2276,39
16.7,Regular,0.038528228,Snack Foods,143.9102,Small,Tier 1,Supermarket Type1,1749.7224,29
11.15,Regular,0.086281593,Snack Foods,170.579,Medium,Tier 3,Supermarket Type2,1358.232,17
6.11,Regular,0.151925271,Soft Drinks,46.6086,Small,Tier 2,Supermarket Type1,624.5204,22
16.35,Low Fat,0.0680243,Fruits and Vegetables,196.4426,High,Tier 3,Supermarket Type1,1977.426,39
6.135,Regular,0.0,Baking Goods,151.3366,,Tier 2,Supermarket Type1,1057.9562,24
20.35,Low Fat,0.054056927,Snack Foods,116.8466,Small,Tier 1,Supermarket Type1,2356.932,29
19.2,Low Fat,0.18293775,Others,243.0196,Medium,Tier 1,Supermarket Type1,3615.294,27
,Low Fat,0.019716846,Canned,191.9188,Small,Tier 1,Grocery Store,571.2564,41
,Low Fat,0.026769592,Household,77.0354,Medium,Tier 3,Supermarket Type3,2332.2974,41
16.2,Low Fat,0.0,Health and Hygiene,182.1608,Medium,Tier 1,Supermarket Type1,3123.9336,27
7.93,Low Fat,0.005557062,Frozen Foods,122.1414,Medium,Tier 1,Supermarket Type1,2924.1936,27
10.8,Low Fat,0.164724567,Meat,98.4042,,Tier 3,Grocery Store,99.2042,28
20.7,Regular,0.12152072,Frozen Foods,118.0466,Small,Tier 1,Supermarket Type1,1060.6194,29
,Regular,0.01612717,Canned,189.3556,Medium,Tier 3,Supermarket Type3,2253.0672,41
18.7,Low Fat,0.046079558,Health and Hygiene,151.5682,Small,Tier 2,Supermarket Type1,1982.0866,22
18.2,Low Fat,0.082551042,Fruits and Vegetables,147.3734,,Tier 3,Grocery Store,296.9468,28
11.8,Regular,0.076705948,Snack Foods,34.7558,Small,Tier 2,Supermarket Type1,780.9834,22
5.365,Regular,0.140811559,Seafood,173.5764,Medium,Tier 3,Supermarket Type2,2061.3168,17
9.195,Regular,0.130657442,Meat,106.4596,,Tier 3,Grocery Store,215.7192,28
,Regular,0.05357685,Baking Goods,122.2072,Medium,Tier 3,Supermarket Type3,3552.7088,41
14.0,Regular,0.031261583,Canned,52.564,Small,Tier 2,Supermarket Type1,639.168,22
12.3,Regular,0.064618976,Starchy Foods,89.8804,Small,Tier 1,Supermarket Type1,1286.3256,29
13.15,Regular,0.038167453,Snack Foods,89.4856,,Tier 2,Supermarket Type1,1230.3984,19
18.5,Low Fat,0.033938279,Others,132.5284,Small,Tier 2,Supermarket Type1,1318.284,22
19.75,Regular,0.018096488,Frozen Foods,179.566,Medium,Tier 3,Supermarket Type2,2696.49,17
,Low Fat,0.068765925,Breads,216.9166,Medium,Tier 3,Supermarket Type3,4354.332,41
20.5,Low Fat,0.036287517,Fruits and Vegetables,121.2756,Medium,Tier 3,Supermarket Type2,2181.1608,17
17.7,Low Fat,0.030060895,Snack Foods,166.4816,Medium,Tier 3,Supermarket Type2,2013.3792,17
,Low Fat,0.111554381,Snack Foods,59.822,Medium,Tier 3,Supermarket Type3,1677.816,41
12.15,Low Fat,0.062640143,Starchy Foods,36.6532,,Tier 2,Supermarket Type1,251.6724,19
11.8,Regular,0.093801337,Snack Foods,126.0704,Medium,Tier 1,Supermarket Type1,1251.704,27
14.3,Regular,0.065153295,Fruits and Vegetables,88.4856,High,Tier 3,Supermarket Type1,1406.1696,39
6.11,Regular,0.152813518,Soft Drinks,45.6086,,Tier 2,Supermarket Type1,1025.9978,19
12.3,Low Fat,0.021860985,Frozen Foods,193.3162,Small,Tier 1,Supermarket Type1,3078.6592,29
12.65,Low Fat,0.035404052,Baking Goods,230.601,Small,Tier 2,Supermarket Type1,2067.309,22
10.1,Low Fat,0.056030907,Household,115.1492,High,Tier 3,Supermarket Type1,1737.738,39
17.25,Low Fat,0.107258822,Frozen Foods,40.1822,,Tier 2,Supermarket Type1,510.6686,24
7.39,Low Fat,0.093160853,Household,251.3066,Medium,Tier 3,Supermarket Type2,1004.0264,17
5.305,Regular,0.04710181,Meat,181.8608,Medium,Tier 1,Supermarket Type1,4594.02,27
15.25,Low Fat,0.026651184,Snack Foods,86.6198,Medium,Tier 1,Supermarket Type1,1657.1762,27
7.105,Low Fat,0.075000682,Household,61.0562,,Tier 3,Grocery Store,296.281,28
17.75,Regular,0.067446626,Baking Goods,184.724,High,Tier 3,Supermarket Type1,1677.816,39
,Low Fat,0.160178832,Household,160.2894,Small,Tier 1,Grocery Store,323.5788,41
5.94,Regular,0.029538509,Breads,189.4556,,Tier 2,Supermarket Type1,1877.556,19
6.155,Regular,0.094807042,Meat,213.356,Medium,Tier 1,Supermarket Type1,3835.008,27
,Regular,0.010928678,Snack Foods,167.0842,Medium,Tier 3,Supermarket Type3,6465.5838,41
12.15,Low Fat,0.021705417,Breads,163.5184,High,Tier 3,Supermarket Type1,3137.2496,39
,Low Fat,0.176411579,Household,173.2422,Medium,Tier 3,Supermarket Type3,2069.3064,41
15.2,Regular,0.10377827,Fruits and Vegetables,175.6054,Small,Tier 1,Supermarket Type1,2451.4756,29
13.35,Low Fat,0.038744606,Snack Foods,239.3564,,Tier 2,Supermarket Type1,3098.6332,19
,Low Fat,0.126585095,Frozen Foods,122.4098,Small,Tier 1,Grocery Store,120.5098,41
13.65,Regular,0.184454044,Canned,211.4902,Medium,Tier 1,Supermarket Type1,4035.4138,27
20.2,reg,0.121153331,Snack Foods,97.3752,High,Tier 3,Supermarket Type1,958.752,39
,Low Fat,0.009364957,Baking Goods,74.238,Medium,Tier 3,Supermarket Type3,1171.808,41
8.52,Low Fat,0.027101431,Soft Drinks,151.7682,Medium,Tier 1,Supermarket Type1,2439.4912,27
7.05,Low Fat,0.1422157,Snack Foods,108.7912,,Tier 3,Grocery Store,109.1912,28
,Regular,0.039734882,Soft Drinks,165.7868,Medium,Tier 3,Supermarket Type3,4913.604,41
17.25,Low Fat,0.037155206,Soft Drinks,166.4526,High,Tier 3,Supermarket Type1,3782.4098,39
17.6,Low Fat,0.058091269,Meat,156.2314,Small,Tier 1,Supermarket Type1,2947.4966,29
9.3,Low Fat,0.016047301,Dairy,249.8092,Medium,Tier 1,Supermarket Type1,3735.138,27
19.85,Low Fat,0.025963795,Household,46.3376,Small,Tier 2,Supermarket Type1,1150.5024,22
,Low Fat,0.073012871,Others,67.5142,Medium,Tier 3,Supermarket Type3,2306.997,41
10.8,Low Fat,0.082549896,Dairy,193.7504,Small,Tier 1,Supermarket Type1,4602.0096,29
,Low Fat,0.009585169,Frozen Foods,102.5016,Small,Tier 1,Grocery Store,101.2016,41
12.65,Low Fat,0.123726711,Meat,107.7938,,Tier 2,Supermarket Type1,2251.0698,19
12.1,Regular,0.061521569,Soft Drinks,55.8614,,Tier 2,Supermarket Type1,1436.7964,19
14.3,reg,0.034382602,Baking Goods,96.5726,High,Tier 3,Supermarket Type1,2251.0698,39
18.7,Low Fat,0.03761584,Fruits and Vegetables,109.1886,Small,Tier 2,Supermarket Type1,1890.2062,22
,Low Fat,0.246678647,Breads,129.7994,Small,Tier 1,Grocery Store,385.4982,41
6.865,Regular,0.036042939,Frozen Foods,244.4486,,Tier 2,Supermarket Type1,4153.9262,19
10.895,Low Fat,0.020951848,Health and Hygiene,255.3672,Small,Tier 1,Supermarket Type1,767.0016,29
9.195,Regular,0.0471117,Frozen Foods,52.0666,Small,Tier 2,Supermarket Type1,615.1992,22
19.75,Low Fat,0.012499004,Fruits and Vegetables,188.0872,Medium,Tier 3,Supermarket Type2,2458.1336,17
18.0,Low Fat,0.124348482,Frozen Foods,118.3124,High,Tier 3,Supermarket Type1,948.0992,39
15.5,Regular,0.126199917,Fruits and Vegetables,178.4028,Medium,Tier 3,Supermarket Type2,1239.7196,17
12.5,Regular,0.109971578,Fruits and Vegetables,82.7592,Small,Tier 2,Supermarket Type1,577.9144,22
14.3,Low Fat,0.12780038,Frozen Foods,83.6224,,Tier 2,Supermarket Type1,852.224,24
8.68,Low Fat,0.01478914,Frozen Foods,97.7384,,Tier 3,Grocery Store,98.5384,28
,Low Fat,0.079931185,Canned,219.7456,Small,Tier 1,Grocery Store,884.1824,41
7.09,Low Fat,0.00721395,Baking Goods,47.9034,Small,Tier 2,Supermarket Type1,583.2408,22
6.385,Low Fat,0.083768522,Hard Drinks,109.8596,High,Tier 3,Supermarket Type1,3235.788,39
8.365,Low Fat,0.071958197,Hard Drinks,38.0506,Medium,Tier 1,Supermarket Type1,796.9626,27
16.2,Low Fat,0.019362306,Soft Drinks,154.6972,High,Tier 3,Supermarket Type1,1713.7692,39
,Low Fat,0.142589751,Household,35.919,Medium,Tier 3,Supermarket Type3,585.904,41
11.1,Regular,0.053765212,Fruits and Vegetables,163.1526,Small,Tier 2,Supermarket Type1,1808.9786,22
19.25,Regular,0.058226609,Frozen Foods,85.2908,High,Tier 3,Supermarket Type1,671.1264,39
19.75,Low Fat,0.041330512,Fruits and Vegetables,115.8466,High,Tier 3,Supermarket Type1,2474.7786,39
6.885,Regular,0.140008554,Canned,108.7228,Small,Tier 1,Supermarket Type1,2542.0244,29
17.85,Low Fat,0.024961677,Soft Drinks,153.1998,,Tier 2,Supermarket Type1,3383.5956,19
20.2,Regular,0.121748174,Snack Foods,96.9752,Medium,Tier 3,Supermarket Type2,1725.7536,17
16.1,Regular,0.063689583,Dairy,181.9318,,Tier 2,Supermarket Type1,5954.2494,19
19.0,Low Fat,0.216478153,Household,190.1872,,Tier 3,Grocery Store,567.2616,28
17.6,Low Fat,0.010031539,Snack Foods,161.5552,High,Tier 3,Supermarket Type1,1787.0072,39
20.7,Regular,0.114581955,Dairy,94.3436,Medium,Tier 3,Supermarket Type2,945.436,17
7.76,Low Fat,0.059341019,Snack Foods,99.77,Small,Tier 2,Supermarket Type1,798.96,22
,Regular,0.264124669,Meat,155.7314,Small,Tier 1,Grocery Store,155.1314,41
21.25,Low Fat,0.016735879,Meat,185.2608,,Tier 3,Grocery Store,183.7608,28
7.475,Low Fat,0.01319424,Household,217.4192,,Tier 2,Supermarket Type1,4314.384,19
,Low Fat,0.031069203,Canned,179.6686,Small,Tier 1,Grocery Store,177.7686,41
7.865,Low Fat,0.06100886,Breakfast,166.0526,High,Tier 3,Supermarket Type1,3617.9572,39
15.2,Low Fat,0.021250528,Canned,216.5824,,Tier 2,Supermarket Type1,5241.1776,24
,Low Fat,0.198316649,Baking Goods,54.3956,Small,Tier 1,Grocery Store,272.978,41
19.6,Low Fat,0.048092778,Health and Hygiene,44.477,Medium,Tier 3,Supermarket Type2,432.77,17
5.405,Regular,0.053611144,Canned,197.7742,Small,Tier 2,Supermarket Type1,796.2968,22
,Low Fat,0.237651344,Fruits and Vegetables,170.2106,Small,Tier 1,Grocery Store,171.1106,41
9.395,Low Fat,0.159201868,Soft Drinks,226.072,High,Tier 3,Supermarket Type1,3621.952,39
15.2,Low Fat,0.019142452,Snack Foods,237.5248,,Tier 2,Supermarket Type1,3318.3472,19
11.8,Regular,0.025966531,Meat,102.2674,Medium,Tier 1,Supermarket Type1,2444.8176,27
15.35,Low Fat,0.013840784,Frozen Foods,65.2168,,Tier 2,Supermarket Type1,958.752,24
6.215,Regular,0.049621701,Baking Goods,226.1062,Small,Tier 1,Supermarket Type1,4739.8302,29
8.71,Regular,0.072141818,Canned,183.3924,Small,Tier 2,Supermarket Type1,2776.386,22
19.0,Regular,0.065901299,Fruits and Vegetables,188.7214,Medium,Tier 3,Supermarket Type2,1695.7926,17
9.17,Low Fat,0.103138922,Baking Goods,141.747,Medium,Tier 1,Supermarket Type1,3006.087,27
7.51,Low Fat,0.01742908,Fruits and Vegetables,229.601,Small,Tier 1,Supermarket Type1,6201.927,29
,Low Fat,0.266234421,Breakfast,98.5358,Small,Tier 1,Grocery Store,402.1432,41
13.1,Low Fat,0.037657459,Fruits and Vegetables,175.8054,,Tier 2,Supermarket Type1,2801.6864,24
18.5,Low Fat,0.025740259,Meat,89.4172,High,Tier 3,Supermarket Type1,1605.9096,39
,Regular,0.031382044,Baking Goods,171.3764,Medium,Tier 3,Supermarket Type3,3091.9752,41
,Regular,0.060587738,Breads,156.8288,Small,Tier 1,Grocery Store,471.3864,41
,Low Fat,0.043551753,Snack Foods,184.495,Medium,Tier 3,Supermarket Type3,7873.085,41
10.695,Regular,0.01141595,Snack Foods,74.0038,High,Tier 3,Supermarket Type1,1034.6532,39
6.655,Low Fat,0.016993225,Fruits and Vegetables,211.0586,,Tier 2,Supermarket Type1,844.2344,24
,Low Fat,0.044829295,Snack Foods,187.4556,Medium,Tier 3,Supermarket Type3,7510.224,41
6.715,Regular,0.121832956,Baking Goods,43.5454,,Tier 2,Supermarket Type1,838.908,24
7.075,Low Fat,0.05858462,Dairy,142.7128,Medium,Tier 3,Supermarket Type2,1869.5664,17
12.5,Low Fat,0.10402738,Household,172.2448,,Tier 2,Supermarket Type1,1874.8928,19
10.895,Low Fat,0.137023446,Dairy,263.7568,Medium,Tier 1,Supermarket Type1,7646.0472,27
14.6,Low Fat,0.059611153,Others,238.3538,,Tier 2,Supermarket Type1,2163.1842,24
,Regular,0.084354713,Canned,215.5218,Medium,Tier 3,Supermarket Type3,4915.6014,41
14.85,Regular,0.009958941,Snack Foods,157.963,,Tier 2,Supermarket Type1,2816.334,24
20.6,Low Fat,0.045675104,Health and Hygiene,150.9392,,Tier 2,Supermarket Type1,4026.7584,19
9.695,Regular,0.047420609,Frozen Foods,246.0144,Small,Tier 2,Supermarket Type1,4165.2448,22
13.3,Regular,0.071439051,Fruits and Vegetables,61.0536,Small,Tier 2,Supermarket Type1,1898.8616,22
9.1,Low Fat,0.291438755,Baking Goods,126.8362,,Tier 3,Grocery Store,125.8362,28
10.1,Low Fat,0.054853377,Health and Hygiene,198.6084,Medium,Tier 3,Supermarket Type2,2182.4924,17
18.35,Regular,0.09468096,Fruits and Vegetables,86.2882,Medium,Tier 3,Supermarket Type2,1631.8758,17
10.8,Low Fat,0.05843345,Hard Drinks,74.738,Small,Tier 1,Supermarket Type1,1025.332,29
20.7,Regular,0.047565208,Dairy,213.4876,Medium,Tier 1,Supermarket Type1,1929.4884,27
8.71,Regular,0.046079575,Dairy,43.5744,,Tier 2,Supermarket Type1,407.4696,24
12.15,Low Fat,0.018395194,Frozen Foods,251.6698,High,Tier 3,Supermarket Type1,6088.0752,39
13.35,Regular,0.149974858,Snack Foods,179.766,Medium,Tier 3,Supermarket Type2,5932.278,17
8.43,Low Fat,0.01732573,Soft Drinks,197.9768,Small,Tier 1,Supermarket Type1,1182.4608,29
,Low Fat,0.196490902,Canned,120.544,Small,Tier 1,Grocery Store,479.376,41
9.0,Low Fat,0.065236932,Snack Foods,176.437,Small,Tier 2,Supermarket Type1,7763.228,22
9.3,Low Fat,0.043785694,Hard Drinks,191.6846,Small,Tier 1,Supermarket Type1,3057.3536,29
17.6,Low Fat,0.00799436,Dairy,171.6422,High,Tier 3,Supermarket Type1,3793.7284,39
10.195,Low Fat,0.0,Frozen Foods,143.1154,,Tier 2,Supermarket Type1,2410.8618,19
8.1,Low Fat,0.12829573,Fruits and Vegetables,210.4902,,Tier 2,Supermarket Type1,5309.755,24
6.59,Low Fat,0.026225693,Household,119.0098,Medium,Tier 1,Supermarket Type1,2530.7058,27
15.1,Low Fat,0.026140452,Frozen Foods,149.0076,,Tier 2,Supermarket Type1,4138.6128,19
16.35,Low Fat,0.029565309,Household,256.4646,Medium,Tier 3,Supermarket Type2,515.3292,17
15.25,Regular,0.0,Snack Foods,179.766,Medium,Tier 3,Supermarket Type2,3056.022,17
12.35,Regular,0.158715731,Meat,157.2946,Medium,Tier 1,Supermarket Type1,1577.946,27
7.975,Low Fat,0.014628382,Baking Goods,82.325,Small,Tier 2,Supermarket Type1,1331.6,22
19.35,Low Fat,0.016645164,Frozen Foods,120.9098,,Tier 2,Supermarket Type1,1687.1372,24
,Regular,0.060154968,Frozen Foods,110.1544,Small,Tier 1,Grocery Store,111.8544,41
20.85,Regular,0.062212713,Baking Goods,88.1514,Small,Tier 2,Supermarket Type1,1151.1682,22
,Regular,0.063554289,Breads,263.6594,Medium,Tier 3,Supermarket Type3,3401.5722,41
19.7,Regular,0.160671255,Canned,254.7014,Small,Tier 2,Supermarket Type1,3570.0196,22
8.185,Low Fat,0.038721734,Fruits and Vegetables,115.8808,Small,Tier 2,Supermarket Type1,1523.3504,22
14.1,Low Fat,0.089817198,Canned,142.7496,Medium,Tier 1,Supermarket Type1,3528.74,27
5.78,Regular,0.074149074,Snack Foods,262.2568,Small,Tier 1,Supermarket Type1,5273.136,29
17.2,Regular,0.025162022,Canned,145.9418,Small,Tier 2,Supermarket Type1,1765.7016,22
8.05,Regular,0.078719835,Fruits and Vegetables,258.5646,Medium,Tier 3,Supermarket Type2,3091.9752,17
5.945,Low Fat,0.155706798,Household,127.9652,,Tier 3,Grocery Store,645.826,28
15.0,Low Fat,0.049357077,Soft Drinks,62.6168,,Tier 2,Supermarket Type1,958.752,19
7.6,Regular,0.142383847,Starchy Foods,172.3448,Small,Tier 2,Supermarket Type1,2556.672,22
14.35,Low Fat,0.017073332,Health and Hygiene,109.5228,,Tier 2,Supermarket Type1,1657.842,24
6.035,Regular,0.065771344,Baking Goods,185.324,Small,Tier 2,Supermarket Type1,3728.48,22
17.0,LF,0.126220187,Household,126.7362,Small,Tier 2,Supermarket Type1,1258.362,22
21.25,Low Fat,0.01945343,Snack Foods,120.8756,Medium,Tier 1,Supermarket Type1,1454.1072,27
13.3,Low Fat,0.079806266,Dairy,232.53,Small,Tier 1,Supermarket Type1,699.09,29
,Low Fat,0.138777108,Frozen Foods,147.5392,Medium,Tier 3,Supermarket Type3,5219.872,41
10.3,Low Fat,0.070026951,Dairy,263.6226,Small,Tier 2,Supermarket Type1,6608.065,22
18.0,Low Fat,0.047645037,Household,172.6422,,Tier 2,Supermarket Type1,2931.5174,19
,Regular,0.072559351,Frozen Foods,199.3426,Medium,Tier 3,Supermarket Type3,3757.1094,41
20.5,Regular,0.019277945,Frozen Foods,82.8592,Medium,Tier 3,Supermarket Type2,1733.7432,17
,Regular,0.145200948,Frozen Foods,35.4558,Small,Tier 1,Grocery Store,135.8232,41
14.8,Low Fat,0.081042136,Meat,192.4846,Small,Tier 1,Supermarket Type1,5159.2842,29
7.855,Regular,0.073906461,Dairy,218.4482,Small,Tier 2,Supermarket Type1,4819.0604,22
,Regular,0.077480627,Meat,101.399,Small,Tier 1,Grocery Store,206.398,41
,Low Fat,0.0,Fruits and Vegetables,253.0356,Medium,Tier 3,Supermarket Type3,11445.102,41
7.365,Low Fat,0.159967845,Snack Foods,94.712,Small,Tier 1,Supermarket Type1,1304.968,29
17.75,Low Fat,0.097862839,Health and Hygiene,239.3196,Medium,Tier 1,Supermarket Type1,3615.294,27
,Regular,0.021031586,Canned,164.7184,Small,Tier 1,Grocery Store,495.3552,41
17.7,Low Fat,0.029933275,Snack Foods,169.0816,Small,Tier 2,Supermarket Type1,5201.2296,22
4.92,LF,0.045916788,Baking Goods,198.8084,High,Tier 3,Supermarket Type1,2976.126,39
5.46,Regular,0.032227432,Canned,186.824,Medium,Tier 1,Supermarket Type1,1864.24,27
17.35,Low Fat,0.014679558,Frozen Foods,73.6038,High,Tier 3,Supermarket Type1,739.038,39
5.88,Low Fat,0.024937792,Household,148.4392,,Tier 2,Supermarket Type1,2087.9488,24
19.25,Low Fat,0.101689151,Dairy,54.6956,High,Tier 3,Supermarket Type1,163.7868,39
15.1,Regular,0.067020992,Snack Foods,260.3304,High,Tier 3,Supermarket Type1,5424.9384,39
,Low Fat,0.083547515,Household,179.166,Small,Tier 1,Grocery Store,359.532,41
18.2,Low Fat,0.089884775,Fruits and Vegetables,195.111,Small,Tier 2,Supermarket Type1,3731.809,22
,Low Fat,0.138742518,Snack Foods,147.476,Medium,Tier 3,Supermarket Type3,3368.948,41
16.75,Low Fat,0.0,Snack Foods,156.163,Small,Tier 1,Supermarket Type1,2816.334,29
18.35,Low Fat,0.014103354,Household,225.4746,,Tier 2,Supermarket Type1,1346.2476,19
18.0,Low Fat,0.019386234,Health and Hygiene,126.8994,Small,Tier 1,Supermarket Type1,3083.9856,29
,Regular,0.149305497,Meat,119.6124,Small,Tier 1,Grocery Store,592.562,41
11.8,LF,0.008609602,Health and Hygiene,114.8492,,Tier 2,Supermarket Type1,1390.1904,19
19.35,Regular,0.082266419,Baking Goods,48.8034,Small,Tier 1,Supermarket Type1,340.2238,29
5.98,LF,0.04363058,Fruits and Vegetables,148.2418,Medium,Tier 1,Supermarket Type1,1618.5598,27
13.1,reg,0.0,Fruits and Vegetables,178.9318,Medium,Tier 1,Supermarket Type1,3067.3406,27
7.905,Low Fat,0.010027885,Snack Foods,249.6408,Medium,Tier 1,Supermarket Type1,3254.4304,27
7.275,Low Fat,0.027991093,Snack Foods,145.976,Medium,Tier 1,Supermarket Type1,3515.424,27
,Low Fat,0.129983688,Household,93.0462,Small,Tier 1,Grocery Store,185.0924,41
16.7,Regular,0.054851438,Starchy Foods,64.4168,Medium,Tier 3,Supermarket Type2,830.9184,17
21.25,Low Fat,0.019533098,Snack Foods,120.4756,,Tier 2,Supermarket Type1,1938.8096,19
9.195,Low Fat,0.108330902,Snack Foods,183.6634,Medium,Tier 3,Supermarket Type2,2726.451,17
14.85,Low Fat,0.09344495,Baking Goods,141.0812,Small,Tier 2,Supermarket Type1,1139.8496,22
,Regular,0.046544984,Fruits and Vegetables,172.0422,Medium,Tier 3,Supermarket Type3,4828.3816,41
6.78,Low Fat,0.066724663,Fruits and Vegetables,187.724,Medium,Tier 1,Supermarket Type1,1491.392,27
8.6,Regular,0.091195818,Breads,130.231,,Tier 3,Grocery Store,129.831,28
7.85,Low Fat,0.163310805,Hard Drinks,143.5444,,Tier 2,Supermarket Type1,3628.61,24
7.895,reg,0.095102092,Breakfast,104.4332,,Tier 2,Supermarket Type1,2870.9296,19
11.1,Regular,0.036174285,Frozen Foods,176.0712,Medium,Tier 3,Supermarket Type2,1581.9408,17
19.5,Low Fat,0.128405328,Breads,156.4314,Medium,Tier 1,Supermarket Type1,2326.971,27
,Low Fat,0.027610698,Snack Foods,149.5366,Small,Tier 1,Grocery Store,604.5464,41
15.7,Regular,0.03079807,Snack Foods,252.9724,,Tier 2,Supermarket Type1,3020.0688,19
17.5,Low Fat,0.097904029,Soft Drinks,174.8738,Small,Tier 1,Supermarket Type1,2085.2856,29
13.15,Low Fat,0.09264951,Household,157.8604,Small,Tier 2,Supermarket Type1,3803.0496,22
6.115,Regular,0.007055292,Soft Drinks,188.653,Medium,Tier 1,Supermarket Type1,3605.307,27
,Low Fat,0.005638944,Baking Goods,184.9924,Medium,Tier 3,Supermarket Type3,3146.5708,41
15.85,Regular,0.007140468,Snack Foods,40.848,High,Tier 3,Supermarket Type1,679.116,39
15.6,Regular,0.045835395,Snack Foods,168.2132,Medium,Tier 1,Supermarket Type1,2367.5848,27
11.395,Low Fat,0.021639678,Health and Hygiene,150.1708,Medium,Tier 1,Supermarket Type1,2708.4744,27
7.09,Low Fat,0.007215314,Baking Goods,47.6034,Small,Tier 1,Supermarket Type1,1458.102,29
5.675,Regular,0.023492524,Snack Foods,155.5288,Small,Tier 2,Supermarket Type1,1414.1592,22
10.6,Low Fat,0.011111714,Breads,43.8454,,Tier 2,Supermarket Type1,671.1264,24
14.85,Regular,0.016635488,Snack Foods,157.563,,Tier 3,Grocery Store,312.926,28
10.8,Low Fat,0.0,Soft Drinks,238.1564,Medium,Tier 3,Supermarket Type2,5243.8408,17
7.22,Regular,0.03832122,Baking Goods,61.851,Small,Tier 1,Supermarket Type1,822.263,29
9.195,Low Fat,0.108501676,Snack Foods,183.6634,,Tier 2,Supermarket Type1,2362.9242,19
20.6,Regular,0.077029195,Snack Foods,177.2344,,Tier 3,Grocery Store,892.172,28
15.5,Regular,0.15717236,Snack Foods,149.1418,Medium,Tier 1,Supermarket Type1,588.5672,27
9.8,Regular,0.015089965,Meat,249.6408,Small,Tier 1,Supermarket Type1,1001.3632,29
19.6,Regular,0.041571557,Frozen Foods,49.9376,Small,Tier 1,Supermarket Type1,623.1888,29
17.25,Low Fat,0.084262458,Soft Drinks,261.591,High,Tier 3,Supermarket Type1,3418.883,39
16.6,Low Fat,0.0,Frozen Foods,54.6614,,Tier 2,Supermarket Type1,884.1824,19
9.395,Low Fat,0.099681254,Snack Foods,106.428,,Tier 2,Supermarket Type1,1917.504,19
15.85,Low Fat,0.13727,Canned,94.4094,,Tier 2,Supermarket Type1,1904.188,19
7.42,Low Fat,0.0204332,Snack Foods,248.9092,,Tier 2,Supermarket Type1,5976.2208,24
,Low Fat,0.294939214,Frozen Foods,47.106,Small,Tier 1,Grocery Store,139.818,41
20.85,Low Fat,0.098170402,Starchy Foods,224.0746,,Tier 2,Supermarket Type1,2243.746,19
12.3,Low Fat,0.069401919,Soft Drinks,107.9938,High,Tier 3,Supermarket Type1,2036.6822,39
,reg,0.014342659,Canned,103.7674,Small,Tier 1,Grocery Store,203.7348,41
